Tanggal,Lokasi,Jenis_Sampah,Volume_Sampah_kg
23/04/2024,Lokasi_11,Anorganik,1315.41
06/09/2020,Lokasi_2,Anorganik,767.46
04/11/2021,Lokasi_19,Anorganik,1013.59
13/03/2021,Lokasi_7,Anorganik,1162.01
05/12/2025,Lokasi_18,Organik,1051.6
09/02/2022,Lokasi_8,Organik,774.02
24/09/2020,Lokasi_14,Anorganik,1296.28
07/06/2025,Lokasi_7,B3,673.36
13/12/2022,Lokasi_4,B3,1404.98
23/08/2020,Lokasi_17,Organik,1452.6
23/01/2021,Lokasi_5,B3,865.57
01/02/2022,Lokasi_12,Organik,876.18
22/01/2025,Lokasi_9,Organik,1243.28
15/09/2021,Lokasi_20,Organik,956.29
06/06/2023,Lokasi_13,Organik,528.61
31/07/2021,Lokasi_18,Anorganik,1419.88
23/10/2025,Lokasi_20,Anorganik,930.75
10/03/2021,Lokasi_9,Organik,703.5
20/11/2025,Lokasi_4,Anorganik,1055.66
02/02/2022,Lokasi_8,B3,718.91
22/08/2023,Lokasi_1,Organik,706.02
15/11/2025,Lokasi_17,Anorganik,1045.73
20/09/2023,Lokasi_9,Anorganik,891.04
22/03/2021,Lokasi_20,Organik,1072.99
10/07/2025,Lokasi_13,Anorganik,1496.83
24/08/2023,Lokasi_2,Anorganik,1359.02
05/09/2020,Lokasi_13,B3,507.67
14/06/2020,Lokasi_9,Anorganik,550.56
20/09/2023,Lokasi_20,Organik,1110.08
16/10/2022,Lokasi_6,Anorganik,1126.26
25/06/2021,Lokasi_1,B3,1378.19
28/01/2022,Lokasi_5,Organik,1129.06
29/10/2025,Lokasi_3,Organik,727.71
20/12/2025,Lokasi_4,Organik,968.52
07/03/2022,Lokasi_1,Organik,1308.99
17/05/2020,Lokasi_14,Anorganik,1422.82
15/09/2023,Lokasi_9,Organik,736.92
18/02/2025,Lokasi_4,Anorganik,1039.6
09/03/2020,Lokasi_18,Organik,658.93
01/10/2025,Lokasi_14,Organik,997
13/01/2024,Lokasi_4,Organik,590.11
23/07/2020,Lokasi_10,Anorganik,1441.73
13/12/2025,Lokasi_3,Anorganik,1138.06
12/02/2020,Lokasi_7,B3,1354.22
21/03/2025,Lokasi_10,B3,1498.3
28/11/2025,Lokasi_13,B3,682.67
30/01/2022,Lokasi_4,Organik,1194.14
12/11/2025,Lokasi_18,Anorganik,1386.99
17/06/2025,Lokasi_11,Organik,1075.94
19/04/2025,Lokasi_4,Anorganik,1139.7
18/06/2022,Lokasi_14,Anorganik,907.67
25/12/2020,Lokasi_18,Anorganik,1174.76
15/09/2024,Lokasi_8,Organik,895.58
07/10/2020,Lokasi_10,Anorganik,976.62
02/03/2025,Lokasi_5,Organik,602.91
28/10/2021,Lokasi_7,Anorganik,507.81
02/04/2020,Lokasi_12,Anorganik,555.15
02/11/2021,Lokasi_3,Organik,692.52
23/05/2025,Lokasi_4,Anorganik,956.6
01/03/2020,Lokasi_10,B3,520.99
25/10/2022,Lokasi_4,B3,655.94
29/01/2024,Lokasi_15,Anorganik,1281.44
26/08/2021,Lokasi_10,B3,1262.17
12/11/2021,Lokasi_16,Organik,1289.73
29/11/2023,Lokasi_15,Organik,1421.54
07/06/2021,Lokasi_19,Organik,619.07
22/05/2025,Lokasi_20,B3,663.14
06/01/2023,Lokasi_19,Anorganik,833.55
19/10/2024,Lokasi_18,Anorganik,1415.14
10/01/2025,Lokasi_12,Organik,1275.48
25/09/2025,Lokasi_16,Anorganik,824.12
18/02/2023,Lokasi_1,Anorganik,587.64
15/12/2022,Lokasi_16,Organik,1116.38
16/04/2020,Lokasi_2,Organik,756.82
17/02/2020,Lokasi_15,Anorganik,1031.15
02/12/2020,Lokasi_7,Anorganik,1441.8
15/11/2022,Lokasi_1,Organik,1072.62
04/07/2023,Lokasi_5,Anorganik,1423.83
17/08/2025,Lokasi_10,Organik,893.04
16/09/2021,Lokasi_4,B3,1133.35
05/03/2025,Lokasi_14,B3,1393.89
30/06/2023,Lokasi_13,Organik,1087.99
11/09/2024,Lokasi_1,Anorganik,1114.9
29/10/2020,Lokasi_16,Anorganik,1216.31
30/09/2021,Lokasi_9,Organik,1382.11
25/02/2020,Lokasi_16,B3,588.18
26/12/2021,Lokasi_19,Anorganik,836.86
09/06/2021,Lokasi_15,Anorganik,897.68
18/04/2021,Lokasi_14,Organik,1409.71
28/01/2020,Lokasi_20,Anorganik,1456.01
26/10/2025,Lokasi_10,Anorganik,620.38
30/12/2020,Lokasi_12,B3,619.11
09/06/2021,Lokasi_1,Anorganik,1434.86
28/08/2023,Lokasi_17,Anorganik,795.77
01/06/2022,Lokasi_9,Organik,741.81
27/10/2022,Lokasi_19,Organik,535.62
23/10/2022,Lokasi_18,Anorganik,775.6
04/07/2024,Lokasi_7,Organik,1193.53
07/07/2022,Lokasi_9,Organik,926.04
09/11/2024,Lokasi_12,Organik,1016.87
11/03/2024,Lokasi_7,Anorganik,1417.3
21/03/2025,Lokasi_14,Anorganik,614.69
30/04/2023,Lokasi_15,Organik,571.24
12/07/2024,Lokasi_15,Organik,1351.93
29/04/2021,Lokasi_6,Organik,1274.86
06/09/2025,Lokasi_14,Organik,763.73
14/12/2021,Lokasi_2,Organik,824.23
28/11/2022,Lokasi_8,Anorganik,810.28
30/05/2025,Lokasi_13,Organik,1147.81
20/07/2023,Lokasi_6,Organik,561.21
08/06/2023,Lokasi_5,Organik,989.4
03/11/2025,Lokasi_5,Anorganik,633.87
05/05/2020,Lokasi_1,Organik,1319.74
20/06/2021,Lokasi_9,Organik,880.66
03/09/2025,Lokasi_6,Anorganik,1027.57
22/05/2024,Lokasi_20,Organik,529.32
07/03/2020,Lokasi_7,Organik,558.26
20/08/2020,Lokasi_9,Organik,1175.05
26/11/2025,Lokasi_5,Anorganik,1266.77
15/03/2023,Lokasi_14,Anorganik,1210.04
28/11/2025,Lokasi_5,Organik,1237.02
20/04/2020,Lokasi_8,Organik,604.62
02/02/2024,Lokasi_7,Organik,1193.45
12/09/2025,Lokasi_13,Organik,681.75
14/09/2021,Lokasi_13,Anorganik,598.02
21/03/2024,Lokasi_8,Organik,1257.16
29/07/2023,Lokasi_11,B3,1389.41
27/10/2024,Lokasi_18,Organik,1216.71
29/05/2025,Lokasi_19,B3,1305.57
26/05/2022,Lokasi_6,Organik,1491.09
12/06/2025,Lokasi_2,Organik,634.76
05/08/2023,Lokasi_13,Anorganik,1465.15
31/12/2023,Lokasi_11,Anorganik,1101.2
29/09/2024,Lokasi_1,Anorganik,1313.25
24/05/2024,Lokasi_2,Organik,1150.17
06/03/2024,Lokasi_17,Anorganik,1070.04
18/06/2024,Lokasi_8,Organik,1203.62
06/03/2023,Lokasi_2,B3,820.26
28/01/2022,Lokasi_6,Organik,1424.27
30/08/2020,Lokasi_5,Anorganik,615.29
29/11/2022,Lokasi_16,B3,818.03
16/08/2020,Lokasi_8,Organik,531.16
08/07/2022,Lokasi_19,Organik,771.32
31/05/2023,Lokasi_16,Organik,718.21
06/01/2020,Lokasi_13,B3,549.63
12/04/2021,Lokasi_20,Organik,991.77
21/10/2024,Lokasi_7,Organik,968.64
15/03/2020,Lokasi_16,Organik,577.75
04/01/2020,Lokasi_16,Organik,761.85
13/02/2025,Lokasi_12,Organik,1453.32
07/10/2021,Lokasi_14,Organik,610.74
27/04/2020,Lokasi_18,Organik,805.02
17/06/2024,Lokasi_18,Organik,535.86
14/07/2025,Lokasi_16,Anorganik,648.89
04/08/2022,Lokasi_20,Organik,1199.4
04/01/2024,Lokasi_16,Organik,866.72
12/07/2020,Lokasi_13,Organik,952.08
26/04/2022,Lokasi_9,Anorganik,656.98
16/11/2023,Lokasi_9,Organik,1182.14
29/12/2023,Lokasi_13,B3,1251.52
26/07/2024,Lokasi_4,Organik,681.11
04/12/2023,Lokasi_9,Organik,544.99
15/02/2023,Lokasi_15,Organik,580.94
15/12/2024,Lokasi_14,B3,1157.05
24/12/2021,Lokasi_19,Organik,635.51
12/08/2020,Lokasi_12,Anorganik,993.92
15/06/2021,Lokasi_6,Organik,652.64
22/04/2020,Lokasi_3,Organik,670.15
27/12/2025,Lokasi_20,Anorganik,504.36
12/07/2021,Lokasi_16,Organik,820.82
10/08/2025,Lokasi_20,Anorganik,589.8
07/11/2025,Lokasi_17,Organik,893.96
15/10/2021,Lokasi_16,Organik,1097.78
15/11/2020,Lokasi_6,Organik,867.53
22/04/2024,Lokasi_8,Organik,1205.08
02/01/2025,Lokasi_19,Organik,1241.45
01/04/2025,Lokasi_2,B3,1196.61
18/05/2020,Lokasi_14,Organik,1436.71
19/07/2025,Lokasi_12,Organik,737.29
20/06/2022,Lokasi_17,Anorganik,689.46
20/11/2021,Lokasi_15,Organik,1109.71
01/08/2025,Lokasi_18,Anorganik,1094.88
10/01/2020,Lokasi_16,B3,1010.1
17/09/2020,Lokasi_13,Anorganik,504.35
26/04/2025,Lokasi_17,Anorganik,1055.24
31/07/2024,Lokasi_8,Anorganik,1432.8
22/08/2025,Lokasi_1,Anorganik,834.58
06/04/2023,Lokasi_3,Organik,1467.6
07/06/2024,Lokasi_16,Organik,856.76
16/11/2020,Lokasi_2,B3,639.85
04/09/2023,Lokasi_15,Anorganik,898.4
24/06/2024,Lokasi_1,Anorganik,994.61
17/06/2025,Lokasi_9,Organik,1129.46
27/04/2025,Lokasi_16,Anorganik,1004.88
31/07/2025,Lokasi_4,Organik,1036.72
23/01/2023,Lokasi_12,Organik,524.07
23/05/2024,Lokasi_1,Organik,753.62
23/08/2020,Lokasi_1,Anorganik,810.7
23/05/2025,Lokasi_7,Anorganik,1487.09
29/11/2020,Lokasi_18,Organik,795.57
23/03/2025,Lokasi_15,Organik,1396.58
10/01/2021,Lokasi_13,B3,804.74
06/03/2023,Lokasi_16,Organik,596.11
19/04/2024,Lokasi_7,Organik,747.62
12/08/2023,Lokasi_16,B3,772.83
29/01/2025,Lokasi_13,Anorganik,1478.25
04/10/2023,Lokasi_14,Organik,1174.29
22/05/2022,Lokasi_17,Anorganik,1431.68
06/06/2023,Lokasi_12,Organik,1335
25/01/2025,Lokasi_20,Organik,1078.6
07/08/2023,Lokasi_13,Organik,1175.39
25/12/2021,Lokasi_20,Anorganik,1124.84
14/08/2025,Lokasi_15,Organik,1166.26
18/03/2020,Lokasi_4,Organik,764.77
11/05/2020,Lokasi_2,B3,908.13
23/08/2021,Lokasi_18,Organik,1092.62
07/11/2024,Lokasi_2,Anorganik,535.93
01/12/2022,Lokasi_15,Organik,982.83
06/11/2025,Lokasi_19,Organik,1359.73
06/02/2025,Lokasi_15,Anorganik,992.37
11/08/2023,Lokasi_20,Anorganik,1052.32
07/09/2021,Lokasi_10,Organik,701.91
03/03/2025,Lokasi_20,Organik,1294.34
12/11/2022,Lokasi_11,Anorganik,858.88
28/07/2021,Lokasi_10,B3,1456.59
30/12/2025,Lokasi_5,Organik,1493.71
19/09/2022,Lokasi_9,B3,1416
02/06/2023,Lokasi_20,Organik,584.88
17/05/2021,Lokasi_19,Organik,833.18
20/06/2025,Lokasi_13,Anorganik,1445.14
31/03/2022,Lokasi_18,Organik,1304.53
21/11/2025,Lokasi_17,Organik,1411.18
24/05/2025,Lokasi_6,Organik,1072.55
16/07/2020,Lokasi_10,Anorganik,980.4
27/07/2024,Lokasi_2,Organik,606.5
17/04/2023,Lokasi_6,Organik,1339.47
11/01/2024,Lokasi_13,Anorganik,1245.14
04/07/2024,Lokasi_18,Anorganik,558.88
19/08/2024,Lokasi_7,Anorganik,709.41
05/08/2023,Lokasi_2,Organik,1057.28
28/07/2025,Lokasi_14,Organik,1184.4
22/04/2021,Lokasi_5,Anorganik,637.67
08/06/2023,Lokasi_18,Anorganik,744.82
11/07/2022,Lokasi_11,Organik,693.11
23/02/2021,Lokasi_10,Anorganik,720
25/01/2023,Lokasi_11,Organik,1420.71
08/08/2022,Lokasi_2,Organik,1215.82
01/07/2023,Lokasi_15,Organik,1237.11
31/01/2025,Lokasi_7,Organik,1294
31/05/2021,Lokasi_9,Anorganik,856.57
16/07/2024,Lokasi_5,Anorganik,1267.18
08/02/2025,Lokasi_7,Organik,1478.41
15/02/2023,Lokasi_20,B3,1198.39
16/04/2025,Lokasi_2,Organik,916.75
25/03/2022,Lokasi_3,Anorganik,1216.36
15/03/2025,Lokasi_2,Organik,1400.79
24/08/2025,Lokasi_19,Organik,628.76
25/09/2025,Lokasi_4,Organik,765.29
09/05/2020,Lokasi_20,Organik,1419.3
04/04/2020,Lokasi_7,Anorganik,1446.23
09/05/2025,Lokasi_7,Organik,984.14
04/03/2022,Lokasi_17,Organik,874.55
08/01/2025,Lokasi_19,Organik,782.78
17/10/2025,Lokasi_16,Organik,998.75
10/08/2024,Lokasi_3,Organik,1434.53
11/01/2020,Lokasi_15,Organik,649.81
08/02/2025,Lokasi_14,B3,919.83
12/12/2021,Lokasi_15,Anorganik,1411.61
01/09/2025,Lokasi_14,Organik,849.12
25/03/2022,Lokasi_7,B3,1268.08
11/12/2020,Lokasi_3,Anorganik,889.26
28/12/2020,Lokasi_17,Organik,1304.93
28/12/2025,Lokasi_10,Anorganik,1481
11/09/2022,Lokasi_15,Anorganik,887.82
27/06/2024,Lokasi_6,B3,1345.1
07/04/2022,Lokasi_17,Organik,1488.42
21/12/2020,Lokasi_17,Organik,1483.83
09/09/2023,Lokasi_14,Anorganik,933.77
06/02/2025,Lokasi_18,Anorganik,985.76
06/05/2020,Lokasi_5,Organik,803.4
26/08/2021,Lokasi_8,Organik,814.02
12/04/2025,Lokasi_7,Anorganik,992.47
10/10/2022,Lokasi_4,B3,700.52
20/02/2020,Lokasi_18,Organik,1211.12
01/12/2023,Lokasi_5,Organik,1036.31
27/11/2024,Lokasi_16,Organik,1398.07
24/06/2024,Lokasi_14,Anorganik,1310.58
03/07/2024,Lokasi_19,Organik,822.47
20/04/2023,Lokasi_14,Organik,1005.8
28/01/2025,Lokasi_9,Anorganik,1250.51
20/07/2021,Lokasi_6,Organik,693.2
24/07/2022,Lokasi_17,Anorganik,531.6
18/04/2025,Lokasi_19,Organik,1352.3
25/08/2023,Lokasi_12,Anorganik,637.55
20/07/2020,Lokasi_4,B3,1389.41
26/04/2020,Lokasi_16,Organik,1413.61
25/07/2022,Lokasi_11,Anorganik,960.7
28/07/2021,Lokasi_4,B3,1306.78
20/06/2021,Lokasi_17,Organik,863.19
13/06/2024,Lokasi_8,Organik,1358.26
23/10/2025,Lokasi_14,Organik,1324.68
20/01/2021,Lokasi_2,Anorganik,578.52
19/04/2021,Lokasi_11,Anorganik,1082.6
21/02/2021,Lokasi_11,Anorganik,1140
27/07/2022,Lokasi_6,Organik,500.86
12/08/2022,Lokasi_14,Anorganik,1479.92
25/05/2022,Lokasi_10,Organik,906.57
01/02/2022,Lokasi_8,Anorganik,1017.34
17/04/2023,Lokasi_7,Organik,694.8
20/04/2023,Lokasi_8,Anorganik,1110.92
25/10/2021,Lokasi_8,Anorganik,1310.62
25/01/2020,Lokasi_2,Anorganik,1085.89
13/06/2025,Lokasi_16,Organik,1288.04
18/04/2023,Lokasi_9,Organik,1231.11
10/12/2021,Lokasi_13,Anorganik,737.66
22/02/2025,Lokasi_12,Organik,935.81
30/03/2023,Lokasi_17,Organik,648.63
11/10/2020,Lokasi_2,B3,541.94
03/03/2020,Lokasi_13,Organik,563.07
29/09/2022,Lokasi_1,Anorganik,1442.5
23/10/2021,Lokasi_19,Anorganik,1484.54
01/02/2024,Lokasi_11,Anorganik,594.98
24/08/2022,Lokasi_5,Organik,835.19
28/04/2022,Lokasi_1,Organik,614.42
12/01/2023,Lokasi_20,Organik,1334.23
19/11/2021,Lokasi_13,Anorganik,996.3
27/05/2020,Lokasi_8,Anorganik,1121.26
07/12/2020,Lokasi_6,B3,1039.91
22/12/2022,Lokasi_17,B3,1210.25
20/09/2024,Lokasi_12,Organik,819.13
15/10/2023,Lokasi_1,Anorganik,637.49
22/11/2020,Lokasi_3,B3,517.62
27/11/2024,Lokasi_14,Anorganik,945.69
25/10/2024,Lokasi_8,Organik,1407.83
16/09/2022,Lokasi_11,Anorganik,805.27
09/08/2022,Lokasi_14,Organik,695.96
23/12/2021,Lokasi_8,Organik,1426.04
10/09/2025,Lokasi_3,Organik,605.45
04/03/2021,Lokasi_7,Organik,551.8
09/02/2024,Lokasi_19,B3,1379.41
12/10/2020,Lokasi_4,Organik,1200.91
27/08/2025,Lokasi_16,Organik,922.07
07/02/2022,Lokasi_13,Anorganik,1252.34
26/10/2023,Lokasi_20,Anorganik,1241.44
12/07/2020,Lokasi_19,Organik,540.06
14/09/2022,Lokasi_5,Organik,1176.25
10/02/2023,Lokasi_5,Anorganik,1140.87
01/12/2025,Lokasi_20,Anorganik,1463.78
28/08/2024,Lokasi_4,Anorganik,1466.62
04/08/2022,Lokasi_2,Organik,877.8
10/04/2022,Lokasi_13,Anorganik,1089.84
04/04/2025,Lokasi_16,Anorganik,641.36
24/02/2020,Lokasi_2,Anorganik,566.46
10/03/2022,Lokasi_19,Anorganik,932.78
16/02/2022,Lokasi_17,Organik,1189.88
21/01/2024,Lokasi_5,B3,1067.76
16/03/2025,Lokasi_18,Anorganik,929.66
04/11/2025,Lokasi_18,Anorganik,1318.11
24/02/2020,Lokasi_8,Organik,1294.43
28/12/2024,Lokasi_15,Organik,1231.94
16/04/2023,Lokasi_13,Anorganik,577.03
12/04/2022,Lokasi_13,Anorganik,1296.47
08/11/2020,Lokasi_16,B3,1419.42
01/02/2025,Lokasi_20,Organik,559.44
30/06/2025,Lokasi_13,B3,901.67
29/06/2025,Lokasi_20,Anorganik,1488.36
25/11/2024,Lokasi_2,Organik,1099.24
23/11/2020,Lokasi_3,Organik,1013.58
11/07/2023,Lokasi_15,Organik,677.45
13/11/2025,Lokasi_19,B3,1065.49
16/01/2023,Lokasi_13,Anorganik,939.04
04/08/2023,Lokasi_5,Organik,627.44
27/03/2021,Lokasi_6,Anorganik,964.33
03/03/2024,Lokasi_14,Organik,664.4
13/06/2020,Lokasi_4,Organik,1230.66
30/06/2020,Lokasi_19,Organik,1473.65
28/06/2022,Lokasi_7,Anorganik,969.58
02/04/2022,Lokasi_4,Anorganik,1132.37
01/08/2022,Lokasi_2,Anorganik,930.98
24/06/2025,Lokasi_7,Anorganik,638.45
16/08/2025,Lokasi_3,Anorganik,1470.56
25/11/2020,Lokasi_15,B3,629.58
13/02/2022,Lokasi_1,Organik,611.63
26/05/2020,Lokasi_2,Organik,959.17
03/07/2022,Lokasi_10,Organik,1158.89
20/04/2024,Lokasi_16,Organik,854.92
01/08/2023,Lokasi_15,Organik,692.52
22/03/2020,Lokasi_15,Anorganik,1318.96
28/05/2021,Lokasi_14,Anorganik,863.1
04/04/2025,Lokasi_14,Organik,694.32
23/04/2025,Lokasi_6,Organik,865.08
15/01/2022,Lokasi_14,Organik,714.55
10/11/2023,Lokasi_17,Organik,1019.45
07/12/2021,Lokasi_18,Organik,1168.29
15/04/2021,Lokasi_20,Organik,1299.56
30/01/2021,Lokasi_19,B3,727.56
04/04/2024,Lokasi_17,Organik,666.95
15/03/2022,Lokasi_16,Anorganik,519.6
22/07/2022,Lokasi_8,Anorganik,728.09
03/07/2023,Lokasi_7,Organik,523.91
23/10/2024,Lokasi_20,Organik,845.47
23/06/2022,Lokasi_12,Organik,645.69
12/12/2022,Lokasi_9,Anorganik,1079.9
05/03/2025,Lokasi_14,Organik,883.73
03/03/2024,Lokasi_20,Anorganik,593.59
19/10/2023,Lokasi_1,B3,899.87
27/07/2023,Lokasi_10,Organik,709.35
15/08/2021,Lokasi_17,Anorganik,1180.18
07/10/2025,Lokasi_17,Anorganik,864.44
07/05/2020,Lokasi_17,Anorganik,647.03
05/01/2022,Lokasi_4,Anorganik,849.6
04/06/2021,Lokasi_17,Organik,724.38
24/08/2020,Lokasi_18,Anorganik,1295.78
28/07/2023,Lokasi_20,Organik,1483.37
16/11/2024,Lokasi_2,Anorganik,525.49
25/07/2023,Lokasi_8,Anorganik,1190.02
13/08/2025,Lokasi_13,Organik,763.96
17/03/2021,Lokasi_20,Organik,566.41
07/09/2025,Lokasi_15,Organik,514.35
15/03/2022,Lokasi_20,Anorganik,1381.01
15/03/2020,Lokasi_9,Anorganik,853.61
15/12/2025,Lokasi_3,Anorganik,1494.54
20/09/2025,Lokasi_3,Organik,942.38
11/10/2023,Lokasi_2,Anorganik,687.6
10/02/2020,Lokasi_1,Organik,1277.14
12/09/2025,Lokasi_14,Organik,1426.49
27/08/2024,Lokasi_17,Anorganik,1315.62
02/11/2023,Lokasi_13,B3,1245.2
10/08/2021,Lokasi_19,Anorganik,834.7
10/06/2024,Lokasi_15,Organik,564.49
07/12/2020,Lokasi_14,Organik,701.3
05/09/2025,Lokasi_2,Anorganik,946.81
07/10/2021,Lokasi_7,B3,1456.2
31/12/2021,Lokasi_17,Organik,1222.85
16/06/2020,Lokasi_18,Anorganik,1328.28
01/09/2021,Lokasi_6,Organik,777.29
07/11/2024,Lokasi_8,B3,1183.82
02/08/2025,Lokasi_2,Organik,1362.44
30/03/2021,Lokasi_1,Anorganik,979.41
04/09/2024,Lokasi_16,Organik,929.89
02/12/2021,Lokasi_7,Anorganik,1219.4
18/05/2024,Lokasi_11,Organik,1059.91
09/05/2020,Lokasi_15,Organik,1493.17
19/01/2025,Lokasi_13,Anorganik,925.1
18/10/2023,Lokasi_2,Organik,675.94
23/11/2021,Lokasi_14,B3,971.94
26/10/2023,Lokasi_6,Organik,735.2
04/03/2022,Lokasi_9,Organik,1061.25
29/01/2020,Lokasi_7,Anorganik,625.8
28/05/2020,Lokasi_18,B3,1449.98
12/08/2023,Lokasi_9,Anorganik,1359.82
20/08/2025,Lokasi_4,Organik,655.57
10/02/2023,Lokasi_9,Organik,672.39
05/07/2020,Lokasi_4,Organik,1012.44
04/06/2023,Lokasi_12,Anorganik,1272.88
26/08/2023,Lokasi_4,Organik,719.08
07/04/2020,Lokasi_20,Organik,560.97
24/02/2020,Lokasi_14,Anorganik,1045.53
27/01/2022,Lokasi_7,Organik,1191.6
09/02/2021,Lokasi_13,Anorganik,744.37
17/10/2025,Lokasi_8,Anorganik,1239.77
05/08/2023,Lokasi_5,Anorganik,1450.64
20/11/2024,Lokasi_12,Anorganik,637.07
20/01/2022,Lokasi_13,Organik,1011.03
28/10/2024,Lokasi_20,Organik,556.84
30/12/2020,Lokasi_14,Organik,706.66
19/07/2025,Lokasi_18,Anorganik,589.82
26/04/2021,Lokasi_20,Anorganik,904.01
02/06/2020,Lokasi_4,Organik,1320.83
04/03/2024,Lokasi_18,Anorganik,1077.13
21/10/2025,Lokasi_7,Organik,722.58
06/11/2022,Lokasi_15,B3,540.11
22/07/2024,Lokasi_6,Organik,1053.4
25/05/2023,Lokasi_16,Organik,632.8
01/03/2020,Lokasi_20,Organik,842.73
27/07/2022,Lokasi_8,B3,1010.19
27/06/2024,Lokasi_16,Organik,1403.73
20/09/2025,Lokasi_16,Organik,581.82
25/01/2020,Lokasi_3,Organik,1168.61
28/11/2022,Lokasi_17,Organik,514.08
10/05/2020,Lokasi_9,Organik,1129.91
06/06/2023,Lokasi_3,Organik,1051.53
17/04/2020,Lokasi_20,Organik,1311.87
20/06/2020,Lokasi_7,Organik,1031.66
29/12/2023,Lokasi_18,Organik,852.62
11/04/2020,Lokasi_12,Organik,742.75
24/06/2024,Lokasi_19,Anorganik,585.25
06/11/2022,Lokasi_16,Organik,1034.61
25/11/2020,Lokasi_17,Anorganik,1388.32
29/02/2024,Lokasi_20,Organik,1014.74
12/01/2020,Lokasi_15,Organik,1239.1
03/09/2023,Lokasi_1,Organik,798.43
03/08/2020,Lokasi_2,Anorganik,948.13
04/12/2020,Lokasi_8,Anorganik,824.6
04/12/2024,Lokasi_2,B3,609.27
16/10/2024,Lokasi_19,Anorganik,916.99
17/02/2024,Lokasi_9,Anorganik,1264.29
10/12/2021,Lokasi_9,Organik,894.97
08/05/2023,Lokasi_13,Organik,1150.18
17/01/2023,Lokasi_6,Organik,1258.62
15/07/2023,Lokasi_15,Organik,822.74
03/05/2021,Lokasi_19,Organik,1297.51
10/04/2024,Lokasi_15,B3,838.93
16/02/2020,Lokasi_18,Organik,756.11
16/02/2022,Lokasi_7,Anorganik,722.45
05/11/2022,Lokasi_11,Organik,699.9
11/12/2021,Lokasi_8,Organik,1237.12
04/02/2021,Lokasi_6,Organik,1387.51
22/12/2024,Lokasi_8,Anorganik,730.65
06/09/2020,Lokasi_2,Organik,585.24
25/01/2021,Lokasi_19,Organik,813.77
30/11/2020,Lokasi_16,Organik,1157.85
20/09/2021,Lokasi_7,Organik,868.52
16/05/2020,Lokasi_10,Organik,1049.18
01/03/2024,Lokasi_12,Anorganik,1244.3
06/04/2022,Lokasi_17,Organik,908.48
27/12/2021,Lokasi_7,Anorganik,1499.69
09/02/2024,Lokasi_8,Organik,797.95
16/09/2022,Lokasi_7,Organik,1478.25
23/07/2022,Lokasi_4,Organik,703.03
05/02/2021,Lokasi_3,Anorganik,610.93
06/01/2024,Lokasi_19,Anorganik,1250.83
06/09/2021,Lokasi_15,Organik,1202.31
20/07/2023,Lokasi_4,Anorganik,1311.17
28/03/2023,Lokasi_9,Anorganik,843.59
26/01/2023,Lokasi_13,Organik,1430.81
10/05/2020,Lokasi_18,Organik,619.48
09/04/2023,Lokasi_16,Organik,530.28
01/07/2020,Lokasi_1,B3,800.56
29/12/2020,Lokasi_4,Anorganik,1297.32
08/02/2020,Lokasi_18,Anorganik,1172.98
04/10/2023,Lokasi_8,Organik,936.21
09/07/2022,Lokasi_20,Organik,756.25
16/01/2020,Lokasi_16,Anorganik,559.27
07/05/2021,Lokasi_11,Organik,837.51
20/12/2023,Lokasi_20,Organik,960.02
05/02/2023,Lokasi_19,Organik,1187.02
06/11/2020,Lokasi_19,Anorganik,1145.97
08/01/2022,Lokasi_18,B3,1447.34
29/06/2021,Lokasi_19,Organik,600.4
07/09/2020,Lokasi_11,Anorganik,836.34
28/01/2022,Lokasi_3,Anorganik,981.58
09/12/2024,Lokasi_8,Anorganik,1170.7
21/07/2023,Lokasi_20,Organik,995.45
19/06/2024,Lokasi_19,Organik,1412.76
29/03/2025,Lokasi_10,Anorganik,1108.67
24/03/2022,Lokasi_16,Organik,539.67
29/01/2020,Lokasi_5,Organik,613.66
15/08/2022,Lokasi_20,Anorganik,1253.5
25/07/2025,Lokasi_9,Organik,1215.79
21/04/2021,Lokasi_8,Anorganik,653.5
13/11/2020,Lokasi_11,Anorganik,558.91
01/09/2020,Lokasi_16,Organik,1078.72
17/01/2022,Lokasi_7,Anorganik,1135.74
27/11/2021,Lokasi_15,Organik,635.3
28/09/2020,Lokasi_20,B3,973.62
06/11/2024,Lokasi_17,Anorganik,805.83
16/06/2023,Lokasi_6,Anorganik,1431.31
22/09/2020,Lokasi_15,Organik,719.2
09/07/2022,Lokasi_8,Anorganik,1233.26
05/12/2020,Lokasi_7,Anorganik,1018.13
23/01/2021,Lokasi_2,Organik,511.52
12/08/2025,Lokasi_13,B3,1017
11/03/2023,Lokasi_6,Anorganik,599.47
10/01/2021,Lokasi_5,B3,1159.06
26/07/2025,Lokasi_20,Organik,1065.52
25/05/2020,Lokasi_1,Organik,510.43
04/06/2025,Lokasi_18,Organik,704.69
19/10/2020,Lokasi_15,Anorganik,1276.23
07/03/2021,Lokasi_10,Anorganik,775.77
05/12/2021,Lokasi_3,Anorganik,999.28
21/06/2025,Lokasi_5,Anorganik,812
02/02/2021,Lokasi_13,B3,1421.53
21/08/2022,Lokasi_8,Organik,1036.58
03/08/2025,Lokasi_2,Organik,1196.17
02/01/2025,Lokasi_9,Organik,583.48
09/10/2025,Lokasi_17,B3,540.34
27/07/2022,Lokasi_18,B3,759.23
10/12/2021,Lokasi_13,Organik,809.13
17/03/2022,Lokasi_1,Anorganik,1187.68
